,Reactant_SMILES,Atom_nÂº,Selectivity,Reactive Atom,bde_avg,gas_charge_C,gas_charge_H_max,Buried_Volume_C,Buried_Volume_H_max,DOI
0,Cc1nc2ccccc2o1,0,0.0,7,-0.3779559417903874,0.28457235750117893,-0.3224352208451149,-0.3670793827087101,-0.242259120316286,10.1021/ja412563e
1,Cc1nc2ccccc2o1,4,0.0,7,0.2052826277882559,-0.007337405237055203,0.18768363556349416,-0.008555721771873656,-0.1290218508344049,10.1021/ja412563e
2,Cc1nc2ccccc2o1,5,0.0,7,0.16307583428292668,-0.1848947759099451,0.1499386949916986,-0.05685615935611317,-0.17186740715394883,10.1021/ja412563e
3,Cc1nc2ccccc2o1,6,0.0,7,0.15996855268117352,-0.17555988676175377,0.15090239560204227,-0.05779779632736557,-0.17175671162413236,10.1021/ja412563e
4,Cc1nc2ccccc2o1,7,100.0,7,0.20930593688278723,0.09301265310600197,0.21338231850599343,-0.012525367827153258,-0.1327791125675989,10.1021/ja412563e
5,Cc1nc2cc(Br)ccc2o1,0,0.0,8,-0.3779559417903874,0.28457235750117893,-0.3224352208451149,-0.36661779595809624,-0.24202495669552035,10.1021/ja412563e
6,Cc1nc2cc(Br)ccc2o1,4,0.0,8,0.23738104396516596,0.08516875319675782,0.20695764777036865,0.10977665761550849,-0.00030210849953816554,10.1021/ja412563e
7,Cc1nc2cc(Br)ccc2o1,7,0.0,8,0.1890274230865924,-0.08292407708977141,0.1700157910405261,0.059943752019230696,-0.03511372386663223,10.1021/ja412563e
8,Cc1nc2cc(Br)ccc2o1,8,100.0,8,0.21349838632994333,0.10027312244348414,0.21402478557955587,-0.007835646440915953,-0.13243212465682797,10.1021/ja412563e
9,Cc1nc2ccccc2[nH]1,0,0.0,6,-0.3670000696915728,0.16263536800292924,-0.35086438885025456,-0.3670055288286119,-0.24159068961700947,10.1021/ja412563e
10,Cc1nc2ccccc2[nH]1,4,0.0,6,0.1959057974266661,-0.018746714195955746,0.18655931818476004,-0.005435395337723576,-0.12564989469537988,10.1021/ja412563e
11,Cc1nc2ccccc2[nH]1,5,0.0,6,0.1589431517448253,-0.18573750895804575,0.1499386949916986,-0.05700386711630967,-0.1720419654894287,10.1021/ja412563e
12,Cc1nc2ccccc2[nH]1,6,100.0,6,0.1561376930337983,-0.1861912882916384,0.1499386949916986,-0.058277846548004004,-0.17274871387210317,10.1021/ja412563e
13,Cc1nc2ccccc2[nH]1,7,0.0,6,0.17481903579702174,-0.032619396680073486,0.1852743840376349,-0.0111959979853852,-0.132989859826288,10.1021/ja412563e
14,Cc1cc2c(Cl)ccnc2[nH]1,0,0.0,6,-0.47312617786967814,0.044976869364267244,-0.3778480059398788,-0.35284404731977714,-0.22631683526252408,10.1021/ja412563e
15,Cc1cc2c(Cl)ccnc2[nH]1,2,0.0,6,0.33614386894773396,0.004590508674522661,0.19137782123647853,0.09709225370863815,0.025062069149757126,10.1021/ja412563e
16,Cc1cc2c(Cl)ccnc2[nH]1,6,100.0,6,0.23489553744061173,0.045430648697859885,0.2005329770347439,0.03411335745487626,-0.06505260716161244,10.1021/ja412563e
17,Cc1cc2c(Cl)ccnc2[nH]1,7,0.0,6,0.05023989444828181,0.40242533299709493,0.49976201654646885,-0.08765322735707333,-0.1970463826668204,10.1021/ja412563e
18,CCN(CC)C(=O)c1cc2ccccc2[nH]1,0,0.0,13,-0.1228566291098415,-0.10438135700679459,-0.452534803241517,-0.2443896243955327,-0.031654488559867265,10.1021/ja0631652
19,CCN(CC)C(=O)c1cc2ccccc2[nH]1,1,0.0,13,-0.3513202211010757,0.3196430174259812,-0.06287852312587296,0.05946370179859226,0.056452766893484156,10.1021/ja0631652
20,CCN(CC)C(=O)c1cc2ccccc2[nH]1,8,0.0,13,0.2973694890294154,0.05022774451012487,0.1987661925824471,0.19476401013854172,0.20945953422212438,10.1021/ja0631652
21,CCN(CC)C(=O)c1cc2ccccc2[nH]1,10,0.0,13,0.17365119039409316,-0.1393871913125122,0.16005755140030753,0.009981602132781077,-0.10938616685311242,10.1021/ja0631652
22,CCN(CC)C(=O)c1cc2ccccc2[nH]1,11,0.0,13,0.15754301228870415,-0.19578547991616838,0.1489749943813548,-0.0577054789772428,-0.17320639731269047,10.1021/ja0631652
23,CCN(CC)C(=O)c1cc2ccccc2[nH]1,12,0.0,13,0.15136112166214774,-0.1869691957206543,0.1499386949916986,-0.05837016389812688,-0.17233999191585767,10.1021/ja0631652
24,CCN(CC)C(=O)c1cc2ccccc2[nH]1,13,100.0,13,0.1776348541056182,-0.04325079820995811,0.18431068342729134,-0.007041717229859951,-0.12853862227155224,10.1021/ja0631652
25,CCOC(=O)c1c(C)[nH]c2ccccc12,0,0.0,10,-0.10153079984397838,0.00517393924628462,-0.4257118029202835,-0.3865768070546417,-0.18887620106228867,10.1021/ja0631652
26,CCOC(=O)c1c(C)[nH]c2ccccc12,1,0.0,10,-0.23815556326663004,0.7788028774026439,0.27907457677775693,-0.07530116591064503,-0.018847867264176046,10.1021/ja0631652
27,CCOC(=O)c1c(C)[nH]c2ccccc12,7,0.0,10,-0.47997088351765105,0.050422221367378874,-0.3773661556347069,-0.21763605632995045,-0.02110435306428122,10.1021/ja0631652
28,CCOC(=O)c1c(C)[nH]c2ccccc12,10,100.0,10,0.17528003788886354,-0.04318597259087343,0.18431068342729134,-0.0070601806998845254,-0.127944698178883,10.1021/ja0631652
29,CCOC(=O)c1c(C)[nH]c2ccccc12,11,0.0,10,0.15115930873257308,-0.1869691957206543,0.1499386949916986,-0.058868677588789886,-0.17259970065888863,10.1021/ja0631652
30,CCOC(=O)c1c(C)[nH]c2ccccc12,12,0.0,10,0.16385718700730162,-0.19559100305891441,0.1489749943813548,-0.05067089689788684,-0.17245068744567413,10.1021/ja0631652
31,CCOC(=O)c1c(C)[nH]c2ccccc12,13,0.0,10,0.19991217256363195,-0.13381218807123127,0.16053940170547942,0.10259436777595593,0.060716673551607474,10.1021/ja0631652
32,CCOC(=O)c1cccc(F)c1,0,0.0,8,-0.1027892917256399,0.00517393924628462,-0.4257118029202835,-0.4121671765086769,-0.2353661948250213,10.1021/jacs.6b13346
33,CCOC(=O)c1cccc(F)c1,1,0.0,8,-0.24677215854504422,0.7788028774026439,0.27907457677775693,-0.09965448287303501,-0.02394411915611168,10.1021/jacs.6b13346
34,CCOC(=O)c1cccc(F)c1,6,0.0,8,0.19106826380777978,-0.10477031072130258,0.16310926999972947,0.0907038930801416,0.05198875677761571,10.1021/jacs.6b13346
35,CCOC(=O)c1cccc(F)c1,7,0.0,8,0.15993647777331418,-0.1762081429526004,0.1507417788336516,-0.05384661374211054,-0.1747305896078558,10.1021/jacs.6b13346
36,CCOC(=O)c1cccc(F)c1,8,100.0,8,0.22151233194205608,0.032724827357266055,0.1982843422772752,-0.0027951191242120326,-0.11634082638985166,10.1021/jacs.6b13346
37,CCOC(=O)c1cccc(F)c1,11,0.0,8,0.23429986058036667,0.126786800649111,0.21290046820082154,0.14278934201941537,0.061497928540889056,10.1021/jacs.6b13346
38,Fc1cccc(C(F)(F)F)c1,2,100.0,2,0.22497741810601665,0.032595176119096736,0.1982843422772752,-0.0027951191242120326,-0.11604279996342262,10.1021/jacs.6b13346
39,Fc1cccc(C(F)(F)F)c1,3,0.0,2,0.16421917525314286,-0.1778936090488016,0.15058116206526106,-0.05377275986201224,-0.1744964259870902,10.1021/jacs.6b13346
40,Fc1cccc(C(F)(F)F)c1,4,0.0,2,0.20649370458873403,-0.11987467996802888,0.15877261725318262,0.10728408916219344,0.02895557153503285,10.1021/jacs.6b13346
41,Fc1cccc(C(F)(F)F)c1,10,0.0,2,0.2560862934920113,0.11168243140238471,0.20840319868588414,0.16764117267246836,0.08240022483450474,10.1021/jacs.6b13346
42,CN(C)S(=O)(=O)c1cccc(F)c1,0,0.0,9,-0.2969917023243051,0.21618132936686024,-0.1997240097946812,-0.14496383831329648,0.14208001672690862,10.1021/jacs.6b13346
43,CN(C)S(=O)(=O)c1cccc(F)c1,7,0.0,9,0.20645186775239577,-0.06866244089114572,0.1714613419560416,0.15096865924029376,0.09048312727129651,10.1021/jacs.6b13346
44,CN(C)S(=O)(=O)c1cccc(F)c1,8,0.0,9,0.16398767809207104,-0.1730316876174519,0.15106301237043296,-0.048326036204768184,-0.17576090953922469,10.1021/jacs.6b13346
45,CN(C)S(=O)(=O)c1cccc(F)c1,9,100.0,9,0.2296573663080288,0.03298412983360472,0.1982843422772752,-0.0019457995030824078,-0.11519981092866645,10.1021/jacs.6b13346
46,CN(C)S(=O)(=O)c1cccc(F)c1,12,0.0,9,0.25611916529199136,0.16276501924109854,0.22125254015713386,0.22461944116824947,0.18513632030514168,10.1021/jacs.6b13346
47,CCN(CC)C(=O)c1cccc(F)c1,0,0.0,10,-0.12349872493611903,-0.10438135700679459,-0.452534803241517,-0.2293603597955438,0.09180934486890546,10.1021/jacs.6b13346
48,CCN(CC)C(=O)c1cccc(F)c1,1,0.0,10,-0.36231553935986643,0.31925406371147325,-0.06287852312587296,0.14880843324742063,0.3006407193880719,10.1021/jacs.6b13346
49,CCN(CC)C(=O)c1cccc(F)c1,8,0.0,10,0.13875807354978595,-0.1162444452992878,0.16214556938938568,0.1696352274351204,0.08592119418674428,10.1021/jacs.6b13346
50,CCN(CC)C(=O)c1cccc(F)c1,9,0.0,10,0.1580735432180796,-0.17659709666710835,0.1507417788336516,-0.03115500908193066,-0.17061569616294714,10.1021/jacs.6b13346
51,CCN(CC)C(=O)c1cccc(F)c1,10,100.0,10,0.22151233194205608,0.032724827357266055,0.1982843422772752,0.0003067438399134731,-0.11672400322383182,10.1021/jacs.6b13346
52,CCN(CC)C(=O)c1cccc(F)c1,13,0.0,10,0.1840868911611018,0.11531266607112578,0.21177615082208717,0.21112264458029867,0.12489879324327774,10.1021/jacs.6b13346
53,Fc1cccc(-c2ccccc2)c1,2,100.0,2,0.22223969522525164,0.0326600017381814,0.1982843422772752,-0.00482610082691322,-0.11706034733365879,10.1021/jacs.6b13346
54,Fc1cccc(-c2ccccc2)c1,3,0.0,2,0.1564120231463593,-0.17776395781063228,0.1507417788336516,-0.05321885576127561,-0.1751158952020248,10.1021/jacs.6b13346
55,Fc1cccc(-c2ccccc2)c1,4,0.0,2,0.16281883657399154,-0.1482034755080263,0.1592544675583545,0.10488383805900096,0.03151008376156707,10.1021/jacs.6b13346
56,Fc1cccc(-c2ccccc2)c1,7,0.0,2,0.1352603148088755,-0.14949998788971952,0.15909385078996396,0.10506847275924651,0.031844299111205204,10.1021/jacs.6b13346
57,Fc1cccc(-c2ccccc2)c1,8,0.0,2,0.15161154501108687,-0.19662821296426902,0.1489749943813548,-0.05441898131287175,-0.1755373897194029,10.1021/jacs.6b13346
58,Fc1cccc(-c2ccccc2)c1,9,0.0,2,0.1528170435667199,-0.2003880988711794,0.14865376084457357,-0.06470313411654971,-0.1764804304830317,10.1021/jacs.6b13346
59,Fc1cccc(-c2ccccc2)c1,12,0.0,2,0.20363804167410113,0.08341846148147194,0.20888504899105603,0.16651490100097044,0.0877796018315479,10.1021/jacs.6b13346
60,Fc1cccc(-c2ccc3ccccc3c2)c1,2,100.0,2,0.22223969522525164,0.0326600017381814,0.1982843422772752,-0.004696856536741298,-0.1172710945923479,10.1021/jacs.6b13346
61,Fc1cccc(-c2ccc3ccccc3c2)c1,3,0.0,2,0.1564120231463593,-0.17776395781063228,0.1507417788336516,-0.05163099733916371,-0.17480509621446308,10.1021/jacs.6b13346
62,Fc1cccc(-c2ccc3ccccc3c2)c1,4,0.0,2,0.1626166251983565,-0.1482034755080263,0.1592544675583545,0.10689635629167768,0.034149746395652276,10.1021/jacs.6b13346
63,Fc1cccc(-c2ccc3ccccc3c2)c1,7,0.0,2,0.13966991735893028,-0.14535114826830117,0.15957570109513586,0.10793031061305285,0.03408801235017769,10.1021/jacs.6b13346
64,Fc1cccc(-c2ccc3ccccc3c2)c1,8,0.0,2,0.15035006478397261,-0.14554562512555513,0.15957570109513586,0.04386206962784206,-0.07904920540283077,10.1021/jacs.6b13346
65,Fc1cccc(-c2ccc3ccccc3c2)c1,10,0.0,2,0.15075110074372958,-0.14949998788971952,0.15909385078996396,0.03307940313350109,-0.07947069992020885,10.1021/jacs.6b13346
66,Fc1cccc(-c2ccc3ccccc3c2)c1,11,0.0,2,0.14532844908519785,-0.19649856172609964,0.1489749943813548,-0.05977338761999314,-0.17523936329297385,10.1021/jacs.6b13346
67,Fc1cccc(-c2ccc3ccccc3c2)c1,12,0.0,2,0.14628193050765026,-0.19649856172609964,0.1489749943813548,-0.05916409310918278,-0.175748136978092,10.1021/jacs.6b13346
68,Fc1cccc(-c2ccc3ccccc3c2)c1,13,0.0,2,0.15926708839190168,-0.1493703366515502,0.15909385078996396,0.03387333234455699,-0.07823176149033974,10.1021/jacs.6b13346
69,Fc1cccc(-c2ccc3ccccc3c2)c1,15,0.0,2,0.11906627157747794,-0.09841740005100567,0.1696945575037448,0.20475274742182678,0.12906264817252844,10.1021/jacs.6b13346
70,Fc1cccc(-c2ccc3ccccc3c2)c1,16,0.0,2,0.20393548165816328,0.08341846148147194,0.20888504899105603,0.1658871430201355,0.08833946576119665,10.1021/jacs.6b13346
71,COC(=O)C(C)c1cccc(F)c1,0,0.0,9,-0.183100876544845,0.7255810441341363,0.22430425875655557,-0.38973406042884084,-0.17171839394073432,10.1021/jacs.6b13346
72,COC(=O)C(C)c1cccc(F)c1,4,0.0,9,-0.5627825181426137,0.7159868525096064,-0.09789297863502804,0.3044554855544313,0.20276458342841602,10.1021/jacs.6b13346
73,COC(=O)C(C)c1cccc(F)c1,5,0.0,9,-0.1205575953415379,-0.1065854280556731,-0.4621718093449542,-0.19042090151375432,0.029042850702772797,10.1021/jacs.6b13346
74,COC(=O)C(C)c1cccc(F)c1,7,0.0,9,0.16319138364043242,-0.17283721076019792,0.15379349743307355,0.09208865333198338,-0.020757365153510277,10.1021/jacs.6b13346
75,COC(=O)C(C)c1cccc(F)c1,8,0.0,9,0.15060706249290776,-0.17983837762134147,0.15042054529687038,-0.057631625097144604,-0.17490514794333573,10.1021/jacs.6b13346
76,COC(=O)C(C)c1cccc(F)c1,9,100.0,9,0.22421040943981482,0.03253035050001208,0.1982843422772752,-0.004641466126667676,-0.11738179012216436,10.1021/jacs.6b13346
77,COC(=O)C(C)c1cccc(F)c1,12,0.0,9,0.21228471963007284,0.0587847262293003,0.20342407886577504,0.2688579153470866,0.2475685991216362,10.1021/jacs.6b13346
78,COc1cccc(F)c1,0,0.0,5,-0.22516960849025788,0.705485102217891,0.22237685753586822,-0.3766619236514549,-0.16956195986950176,10.1021/jacs.6b13346
79,COc1cccc(F)c1,3,0.0,5,0.16179981077460914,0.07486147976229654,0.21161553405369662,0.01720081891238258,-0.09786957423182105,10.1021/jacs.6b13346
80,COc1cccc(F)c1,4,0.0,5,0.14497821499813737,-0.15792731837072563,0.15250856328594842,-0.05916409310918278,-0.17418562699952858,10.1021/jacs.6b13346
81,COc1cccc(F)c1,5,100.0,5,0.24000640505690818,0.034150990977128634,0.1982843422772752,-0.005583103097920072,-0.1181374999891807,10.1021/jacs.6b13346
82,COc1cccc(F)c1,8,0.0,5,0.21165716708499863,0.30589998618003283,0.26172796579157004,0.1573570198687903,0.0877796018315479,10.1021/jacs.6b13346
83,CCOC(=O)c1ncccc1C,0,0.0,8,-0.1027892917256399,0.00517393924628462,-0.4257118029202835,-0.3329034996932562,-0.08700863974867339,10.1021/jacs.7b04490
84,CCOC(=O)c1ncccc1C,1,0.0,8,-0.2431638310223826,0.7791918311171518,0.27907457677775693,-0.10419649649907582,0.0008516795227797284,10.1021/jacs.7b04490
85,CCOC(=O)c1ncccc1C,7,0.0,8,0.03485927884911855,0.38323694974803485,0.4978346153257815,-0.07526423897059599,-0.19492613751879706,10.1021/jacs.7b04490
86,CCOC(=O)c1ncccc1C,8,100.0,8,0.17516628153862945,-0.07896971432560698,0.1749949108606352,-0.07465494445978563,-0.1809550843998441,10.1021/jacs.7b04490
87,CCOC(=O)c1ncccc1C,9,0.0,8,0.13384603051761143,-0.1559177241791011,0.15539966511697959,0.032765524143083626,-0.07381884161900201,10.1021/jacs.7b04490
88,CCOC(=O)c1ncccc1C,11,0.0,8,-0.39553219440518966,-0.039101958588539716,-0.40097682058812806,-0.19498137860981982,-0.04612154280280557,10.1021/jacs.7b04490
89,CCOC(=O)c1ccc2c(ccn2C)c1,0,0.0,11,-0.1027892917256399,0.00517393924628462,-0.4257118029202835,-0.4120933226285787,-0.23544070143162857,10.1021/jacs.7b04490
90,CCOC(=O)c1ccc2c(ccn2C)c1,1,0.0,11,-0.24677215854504422,0.7788028774026439,0.27907457677775693,-0.09769735505043202,-0.022345420254339058,10.1021/jacs.7b04490
91,CCOC(=O)c1ccc2c(ccn2C)c1,6,0.0,11,0.16864312186137076,-0.09238861747613208,0.16439420414685438,0.09960328563197787,0.06050592629291837,10.1021/jacs.7b04490
92,CCOC(=O)c1ccc2c(ccn2C)c1,7,0.0,11,0.1786664309559021,-0.036508933825153196,0.18479253373246302,0.07283125409637105,-0.012674462716718501,10.1021/jacs.7b04490
93,CCOC(=O)c1ccc2c(ccn2C)c1,10,0.0,11,0.3414583425008767,-0.033915909061766725,0.18495315050085379,-0.04323011847799054,-0.1413707886895087,10.1021/jacs.7b04490
94,CCOC(=O)c1ccc2c(ccn2C)c1,11,100.0,11,0.3054876282863135,0.23141534985175588,0.4623383095114544,-0.027720803657363218,-0.11037816910108322,10.1021/jacs.7b04490
95,CCOC(=O)c1ccc2c(ccn2C)c1,13,0.0,11,-0.3318694789952883,0.2756912476865802,-0.11186663748501201,-0.30024162121981585,-0.15493311985221625,10.1021/jacs.7b04490
96,CCOC(=O)c1ccc2c(ccn2C)c1,14,0.0,11,0.15712822993986464,-0.04500108992524399,0.17451306055546353,0.15756011803906053,0.07119230244058614,10.1021/jacs.7b04490
97,CCOC(=O)c1cccnc1C(=O)OCC,0,0.0,7,-0.1027892917256399,0.00517393924628462,-0.4257118029202835,-0.41316420389000297,-0.2367179575448956,10.1021/jacs.7b04490
98,CCOC(=O)c1cccnc1C(=O)OCC,1,0.0,7,-0.24160451236514582,0.7788028774026439,0.27907457677775693,-0.10015299656369803,-0.0005618172425691602,10.1021/jacs.7b04490
99,CCOC(=O)c1cccnc1C(=O)OCC,6,0.0,7,0.1687730152770496,-0.08000692423096158,0.16535790475719817,0.07960734759538327,0.029526079265625574,10.1021/jacs.7b04490
100,CCOC(=O)c1cccnc1C(=O)OCC,7,100.0,7,0.19008270747746797,-0.07508017718052727,0.17515552762902598,-0.07029756553399026,-0.18026110857830221,10.1021/jacs.7b04490
101,CCOC(=O)c1cccnc1C(=O)OCC,8,0.0,7,0.03561453335653961,0.3834962522243735,0.4978346153257815,-0.08196647858950991,-0.19932841358919093,10.1021/jacs.7b04490
102,CCOC(=O)c1cccnc1C(=O)OCC,14,0.0,7,-0.24316403024541278,0.7791918311171518,0.27907457677775693,-0.073307111147993,0.03685327183540101,10.1021/jacs.7b04490
103,CCOC(=O)c1cccnc1C(=O)OCC,15,0.0,7,-0.1027892917256399,0.00517393924628462,-0.4257118029202835,-0.27446661706553516,0.06987885740410987,10.1021/jacs.7b04490
104,CCOC(=O)c1cccc2cc[nH]c12,0,0.0,11,-0.1027892917256399,0.00517393924628462,-0.4257118029202835,-0.3352483603863749,-0.08946310024633486,10.1021/jacs.7b04490
105,CCOC(=O)c1cccc2cc[nH]c12,1,0.0,11,-0.23971866716144027,0.7788028774026439,0.27907457677775693,-0.10427035037917412,0.005053852135428462,10.1021/jacs.7b04490
106,CCOC(=O)c1cccc2cc[nH]c12,6,0.0,11,0.1853896105554638,-0.09199966376162412,0.16439420414685438,0.08970686569881559,0.02653729996058059,10.1021/jacs.7b04490
107,CCOC(=O)c1cccc2cc[nH]c12,7,0.0,11,0.16364063157349348,-0.1902104766748874,0.1494568446865267,-0.05065243342786226,-0.17223994018698502,10.1021/jacs.7b04490
108,CCOC(=O)c1cccc2cc[nH]c12,8,0.0,11,0.16211916529199133,-0.13919271445525822,0.16005755140030753,0.010572433173566858,-0.10995667458370502,10.1021/jacs.7b04490
109,CCOC(=O)c1cccc2cc[nH]c12,10,0.0,11,0.332728588541319,-0.03527724706254464,0.18495315050085379,-0.050283164027371076,-0.14210095343425969,10.1021/jacs.7b04490
110,CCOC(=O)c1cccc2cc[nH]c12,11,100.0,11,0.31840863635484623,0.21410690955615108,0.45864412383847025,-0.13144857825532108,-0.2193494031646523,10.1021/jacs.7b04490
111,CCCCCCN(CCCCCC)C(=O)c1ccccc1,0,0.0,18,-0.13839602546406005,-0.22080816888284796,-0.4814458215518286,-0.3402888877030788,-0.12815544543757207,10.1038/nchem.2322
112,CCCCCCN(CCCCCC)C(=O)c1ccccc1,1,0.0,18,-0.21870063747720878,-0.16110377370587406,-0.42796043767775216,-0.1194473227393595,-0.05771477079089304,10.1038/nchem.2322
113,CCCCCCN(CCCCCC)C(=O)c1ccccc1,2,0.0,18,-0.21307796589637404,-0.14379533341026923,-0.4236237849312054,-0.017399723913636107,0.0373599167603302,10.1038/nchem.2322
114,CCCCCCN(CCCCCC)C(=O)c1ccccc1,3,0.0,18,-0.23074904867354307,-0.13167294264143742,-0.42233885078408046,0.04847793713398117,0.16014254692869384,10.1038/nchem.2322
115,CCCCCCN(CCCCCC)C(=O)c1ccccc1,4,0.0,18,-0.21237032569316655,-0.026655439724284576,-0.394230916315722,0.07626545952093859,0.17452445076408105,10.1038/nchem.2322
116,CCCCCCN(CCCCCC)C(=O)c1ccccc1,5,0.0,18,-0.3450022611449048,0.337729365150602,-0.058220636842544894,0.14930694693808386,0.17488421123598466,10.1038/nchem.2322
117,CCCCCCN(CCCCCC)C(=O)c1ccccc1,16,0.0,18,0.10776554441341778,-0.11760578330006569,0.1619849526209951,0.16180671614470846,0.07232054534063878,10.1038/nchem.2322
118,CCCCCCN(CCCCCC)C(=O)c1ccccc1,17,48.888888888888886,18,0.15489952190121536,-0.19546135182074506,0.1489749943813548,-0.023252643911420505,-0.17264866214323055,10.1038/nchem.2322
119,CCCCCCN(CCCCCC)C(=O)c1ccccc1,18,51.111111111111114,18,0.15190400441939447,-0.20032327325209473,0.14865376084457357,0.0015437963315587603,-0.13077169170958075,10.1038/nchem.2322
120,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,0,0.0,18,-0.13839602546406005,-0.22080816888284796,-0.4814458215518286,-0.3912296015008299,-0.22040313945809756,10.1038/nchem.2322
121,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,1,0.0,18,-0.21870063747720878,-0.16110377370587406,-0.42796043767775216,-0.06169358850254698,0.042060219257153,10.1038/nchem.2322
122,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,2,0.0,18,-0.21307796589637404,-0.14379533341026923,-0.4236237849312054,-0.01719662574336599,0.03707679165522268,10.1038/nchem.2322
123,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,3,0.0,18,-0.23074904867354307,-0.13167294264143742,-0.42233885078408046,-0.008648039121996428,0.03837746413056638,10.1038/nchem.2322
124,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,4,0.0,18,-0.21237032569316655,-0.026655439724284576,-0.394230916315722,0.15743087374888862,0.29007994009154175,10.1038/nchem.2322
125,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,5,0.0,18,-0.34201630636853264,0.337729365150602,-0.058220636842544894,0.167696563082542,0.17659360566757376,10.1038/nchem.2322
126,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,16,0.0,18,0.19002712425204712,-0.09310169928606336,0.16439420414685438,0.17247860181890207,0.0854507381850243,10.1038/nchem.2322
127,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,17,32.5,18,0.17372111767768714,-0.19371106010545916,0.14913561114974547,-0.03381374876546678,-0.17271039618870512,10.1038/nchem.2322
128,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,18,67.5,18,0.14443851980937356,-0.17640261980985436,0.15090239560204227,-0.04817832844457169,-0.17416221063745205,10.1038/nchem.2322
129,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,19,0.0,18,0.14847756752328928,0.07894549376463025,0.21209738435886852,0.11642350682434868,0.031088589244188867,10.1038/nchem.2322
130,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,22,0.0,18,-0.20924451634960642,0.7057444046942295,0.22237685753586822,-0.3358945818372344,-0.14800400543774236,10.1038/nchem.2322
131,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,0,0.0,18,-0.13839602546406005,-0.22080816888284796,-0.4814458215518286,-0.33849793111069676,-0.12415124752247976,10.1038/nchem.2322
132,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,1,0.0,18,-0.21870063747720878,-0.16110377370587406,-0.42796043767775216,-0.11710246204624075,-0.05809794762487319,10.1038/nchem.2322
133,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,2,0.0,18,-0.21307796589637404,-0.14379533341026923,-0.4236237849312054,0.04906876817476695,0.1510059081984567,10.1038/nchem.2322
134,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,3,0.0,18,-0.23074904867354307,-0.13167294264143742,-0.42233885078408046,0.047443982812606,0.13720941341498363,10.1038/nchem.2322
135,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,4,0.0,18,-0.21237032569316655,-0.026655439724284576,-0.394230916315722,0.0839093361111049,0.1836738620554509,10.1038/nchem.2322
136,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,5,0.0,18,-0.34201630636853264,0.337729365150602,-0.058220636842544894,0.2412734911303992,0.31843076828569333,10.1038/nchem.2322
